id,Found?,old ID,pieces,name,series,artist,imageUrl,boxImageUrl,autoUrl,autoUrl1,autoUrl2
12000508,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000508.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000508_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000508_2.webp
12000509,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000509.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000509_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000509_2.webp
12000510,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000510.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000510_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000510_2.webp
12000511,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000511.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000511_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000511_2.webp
12000512,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000512.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000512_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000512_2.webp
12000513,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000513.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000513_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000513_2.webp
12000514,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000514.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000514_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000514_2.webp
12000515,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000515.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000515_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000515_2.webp
12000516,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000516.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000516_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000516_2.webp
12000517,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000517.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000517_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000517_2.webp
12000518,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000518.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000518_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000518_2.webp
12000519,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000519.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000519_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000519_2.webp
12000520,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000520.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000520_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000520_2.webp
12000521,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000521.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000521_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000521_2.webp
12000522,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000522.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000522_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000522_2.webp
12000523,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000523.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000523_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000523_2.webp
12000524,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000524.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000524_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000524_2.webp
12000525,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000525.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000525_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000525_2.webp
12000526,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000526.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000526_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000526_2.webp
12000527,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000527.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000527_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000527_2.webp
12000528,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000528.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000528_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000528_2.webp
12000529,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000529.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000529_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000529_2.webp
12000530,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000530.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000530_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000530_2.webp
12000531,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000531.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000531_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000531_2.webp
12000532,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000532.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000532_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000532_2.webp
12000533,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000533.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000533_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000533_2.webp
12000534,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000534.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000534_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000534_2.webp
12000535,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000535.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000535_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000535_2.webp
12000536,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000536.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000536_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000536_2.webp
12000537,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000537.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000537_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000537_2.webp
12000538,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000538.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000538_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000538_2.webp
12000539,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000539.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000539_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000539_2.webp
12000540,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000540.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000540_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000540_2.webp
12000541,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000541.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000541_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000541_2.webp
12000542,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000542.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000542_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000542_2.webp
12000543,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000543.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000543_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000543_2.webp
12000544,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000544.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000544_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000544_2.webp
12000545,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000545.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000545_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000545_2.webp
12000546,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000546.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000546_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000546_2.webp
12000547,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000547.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000547_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000547_2.webp
12000548,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000548.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000548_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000548_2.webp
12000549,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000549.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000549_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000549_2.webp
12000550,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000550.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000550_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000550_2.webp
12000551,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000551.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000551_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000551_2.webp
12000552,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000552.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000552_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000552_2.webp
12000553,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000553.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000553_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000553_2.webp
12000554,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000554.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000554_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000554_2.webp
12000555,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000555.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000555_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000555_2.webp
12000556,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000556.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000556_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000556_2.webp
12000557,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000557.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000557_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000557_2.webp
12000558,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000558.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000558_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000558_2.webp
12000559,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000559.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000559_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000559_2.webp
12000560,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000560.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000560_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000560_2.webp
12000561,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000561.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000561_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000561_2.webp
12000562,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000562.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000562_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000562_2.webp
12000563,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000563.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000563_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000563_2.webp
12000564,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000564.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000564_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000564_2.webp
12000565,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000565.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000565_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000565_2.webp
12000566,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000566.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000566_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000566_2.webp
12000567,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000567.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000567_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000567_2.webp
12000568,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000568.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000568_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000568_2.webp
12000569,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000569.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000569_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000569_2.webp
12000570,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000570.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000570_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000570_2.webp
12000571,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000571.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000571_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000571_2.webp
12000572,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000572.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000572_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000572_2.webp
12000573,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000573.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000573_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000573_2.webp
